UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
1654765514,22.49,47.23,101,400,13246,20121,939.615,2.22,2.31,15.29,2.384,0.054,4171,1
1655126730,1.447,48.87,180,449,12767,20545,937.338,1.9,1.97,13.07,2.038,0.046,2422,0
1654716555,47.86,25.59,13533,534,12742,19096,936.911,0.8,0.83,5.51,0.859,0.019,4368,0
1655126380,-5.232,42.77,135,400,12791,20597,937.358,2.25,2.34,15.52,2.42,0.055,2072,0
1654716723,55.09,20.76,43280,855,12574,18583,936.867,1.36,1.42,9.38,1.462,0.033,4536,0
1654733567,23.013,52.15,3,400,12630,19712,939.804,0.05,0.08,0.24,0.092,0.034,236,0
1655130029,14.696,15.78,554,400,13785,20639,936.686,0.6,0.63,4.15,0.647,0.015,5721,0
1654713831,27.69,46.78,72,400,12799,20647,937.411,1.81,1.88,12.44,1.94,0.044,1644,0
1654774205,26.99,47.16,1019,528,12842,19471,938.917,1.98,2.05,13.6,2.121,0.048,12862,1
1654717185,48.96,25.26,60000,12962,11231,16405,936.831,7677.27,8640.23,51171.66,9033.621,830.465,4998,0
1655129164,0.822,31.41,60000,1221,12385,18271,936.855,88.55,92,609.45,95.037,2.147,4856,0
1655128583,20.301,34.85,2842,400,13151,19907,936.83,1.23,1.28,8.46,1.319,0.03,4275,0
1655126217,-4.519,41.24,123,400,12788,20596,937.375,1.5,1.56,10.33,1.611,0.036,1909,0
1654771363,22.66,56.38,856,722,12765,19517,939.129,2.3,2.39,15.83,2.468,0.056,10020,1
1654763570,17.42,53.42,10,400,13186,20121,939.617,0.81,0.84,5.57,0.868,0.02,2227,0
1655127039,15.738,43.74,155,411,12775,20561,937.338,2.24,2.33,15.45,2.409,0.054,2731,0
1654736377,11.027,50.25,191,400,13142,19985,939.656,0.71,0.74,4.89,0.763,0.017,3046,0
1655128011,12.19,39.1,0,400,13423,21320,937.405,1.94,2.02,13.36,2.083,0.047,3703,0
1654716798,58.27,17.18,45969,888,12556,18529,936.911,0.8,0.83,5.48,0.855,0.019,4611,0
1654761718,11.73,53.27,20,400,12690,19734,939.813,0.03,0.04,0.19,0.044,0.01,375,0
1654752718,20.265,49.84,1182,400,12929,19426,938.68,1.77,1.84,12.16,1.896,0.043,19387,1
1654713834,28.12,44.17,76,400,12795,20643,937.404,1.84,1.91,12.65,1.972,0.045,1647,0
1654753672,12.847,53.87,1103,400,12979,19450,938.75,1.77,1.84,12.2,1.903,0.043,20341,1
1654762916,15.83,54.05,32,400,13114,19996,939.646,0.69,0.72,4.78,0.746,0.017,1573,0
1654713678,29.04,40.86,72,400,12797,20650,937.442,2.22,2.31,15.29,2.384,0.054,1491,0
1654781661,24.89,51.9,1254,400,12944,19412,938.749,1.86,1.93,12.77,1.991,0.045,20318,1
1654713968,28.8,41.55,90,400,12790,20638,937.409,1.85,1.92,12.74,1.987,0.045,1781,0
1654744888,12.475,50.12,1153,637,12801,19453,939.043,2.54,2.64,17.51,2.73,0.062,11557,1
1654781673,24.48,53.37,1247,400,12954,19425,938.746,1.94,2.02,13.37,2.084,0.047,20330,1
1655127114,18.371,42.3,170,429,12774,20553,937.409,1.7,1.77,11.72,1.827,0.041,2806,0
1654734210,26.982,50.52,0,400,12998,19919,939.746,0.15,0.16,1.06,0.165,0.004,879,0
1655125406,-7.216,47.29,101,400,12785,20642,937.51,2.32,2.41,15.95,2.487,0.056,1098,0
1654778484,24.85,52.31,1149,414,12891,19437,938.763,1.75,1.82,12.06,1.881,0.042,17141,1
1654763269,16.88,52.22,84,400,13105,19977,939.611,0.6,0.63,4.15,0.647,0.015,1926,0
1654751332,18.273,53.88,1115,400,12916,19452,938.699,1.75,1.82,12.06,1.88,0.042,18001,1
1654755547,-15.83,48.34,1327,400,12968,19398,938.694,1.96,2.03,13.46,2.099,0.047,22216,1
1654734672,26.607,55.16,0,400,13100,19998,939.717,0.58,0.6,3.98,0.621,0.014,1341,0
1654741818,-4.751,57.22,336,400,13091,19921,939.336,0.2,0.21,1.36,0.212,0.005,8487,1
1654736183,13.416,45.7,110,400,13175,20068,939.649,1.04,1.08,7.16,1.116,0.025,2852,0
1654757820,-1.476,49.51,1300,404,12992,19399,938.784,1.86,1.93,12.78,1.993,0.045,24489,1
1654779316,25.38,48.84,1253,425,12893,19421,938.709,1.56,1.62,10.73,1.674,0.038,17973,1
1654715424,26.63,45.66,204,438,12765,20518,937.375,1.46,1.51,10.04,1.565,0.035,3237,0
1654767217,19.51,55.85,43,400,13241,20230,939.636,2.22,2.3,15.27,2.381,0.054,5874,1
1654739677,-7.566,54.92,196,400,13154,20077,939.638,0.81,0.85,5.61,0.874,0.02,6346,1
1655124619,26.566,45.51,20,405,12838,20748,937.546,2.25,2.33,15.47,2.412,0.054,311,0
1654717856,48.27,14.69,648,400,13748,20540,936.693,0.64,0.66,4.38,0.683,0.015,5669,0
1654733455,21.696,52.37,6,408,12562,19648,939.798,0.01,0.02,0.01,0.021,0.012,124,0
1654736109,14.311,47.65,107,400,13182,20055,939.634,1.19,1.24,8.19,1.277,0.029,2778,0
1654717101,46.28,29.59,60000,5706,11585,16947,936.844,1556.88,1617.54,10715.35,1670.932,37.739,4914,0
1655125384,-6.606,43.5,123,422,12770,20616,937.509,2.2,2.29,15.14,2.361,0.053,1076,0
1654764260,19.23,47.24,156,400,13147,20018,939.633,1.14,1.19,7.87,1.227,0.028,2917,0
1654784262,24.34,54.15,1400,420,12966,19384,938.754,1.61,1.67,11.08,1.727,0.039,22919,1
1655124594,26.877,39.54,27,400,12844,20752,937.58,1.91,1.98,13.15,2.05,0.046,286,0
1654734147,26.841,51.69,7,400,12974,19903,939.798,0.14,0.15,0.99,0.154,0.003,816,0
1654717179,48.88,24.4,60000,9132,11419,16580,936.839,5295.64,5717.36,35906.61,5941.191,337.43,4992,0
1654761636,13.55,51.91,10,400,12664,19721,939.795,0.14,0.21,0.8,0.231,0.069,293,0
1655128389,17.255,57.76,3218,400,13281,19803,936.95,0.43,0.45,2.98,0.464,0.01,4081,0
1654903304,32.27,36.36,505,4878,12346,19490,931.052,77.72,80.75,534.92,83.415,1.884,299,1
1654716479,42.82,28.84,3964,400,13072,19704,936.867,0.69,0.72,4.74,0.739,0.017,4292,0
1654740131,-5.98,49.74,211,400,13142,20054,939.61,0.63,0.66,4.34,0.677,0.015,6800,1
1654768345,18.78,55.13,234,400,13136,20037,939.562,0.47,0.49,3.22,0.502,0.011,7002,1
1655127261,20.813,48.69,169,426,12770,20551,937.377,1.49,1.55,10.27,1.602,0.036,2953,0
1654734682,26.574,56.26,0,400,13095,19997,939.718,0.61,0.63,4.2,0.655,0.015,1351,0
1654757841,-0.775,47.73,1329,412,12992,19397,938.778,2.03,2.1,13.94,2.174,0.049,24510,1
1655125722,-8.178,41.89,95,400,12789,20628,937.48,1.91,1.98,13.13,2.048,0.046,1414,0
1654772867,25.37,53.72,1007,589,12820,19482,939.083,2.01,2.09,13.82,2.155,0.049,11524,1
1654778459,26.9,47.99,1143,400,12896,19449,938.804,1.96,2.03,13.46,2.099,0.047,17116,1
1654762930,15.59,55.8,3,400,13134,20009,939.621,0.6,0.63,4.15,0.647,0.015,1587,0
1654753136,18.218,50.85,1164,400,12931,19438,938.72,1.86,1.93,12.81,1.997,0.045,19805,1
1655124913,16.028,45.65,96,403,12824,20672,937.501,2.12,2.21,14.62,2.28,0.051,605,0
1654749281,12.048,53.21,1159,411,12876,19436,938.779,1.76,1.83,12.13,1.892,0.043,15950,1
1655124577,27.018,41.37,32,400,12845,20749,937.589,1.79,1.85,12.29,1.916,0.043,269,0
1654715433,26.09,48.16,194,430,12766,20527,937.379,1.9,1.98,13.1,2.043,0.046,3246,0
1654734610,26.791,53.53,24,400,13068,19954,939.71,0.52,0.54,3.56,0.556,0.013,1279,0
1654776373,27.15,47.06,1094,446,12874,19461,938.812,1.96,2.04,13.51,2.106,0.048,15030,1
1654714992,28.77,42.34,162,417,12777,20569,937.409,1.73,1.8,11.91,1.857,0.042,2805,0
1654736359,11.251,45.18,168,400,13150,20007,939.66,0.86,0.89,5.91,0.922,0.021,3028,0
1654761595,13.86,49.6,0,400,12641,19707,939.808,0.09,0.16,0.46,0.177,0.067,252,0
1654713590,27.32,47.61,60,400,12804,20665,937.477,1.78,1.85,12.23,1.907,0.043,1403,0
1654743665,-0.445,56.22,912,692,12778,19511,939.09,2.38,2.47,16.35,2.549,0.058,10334,1
1654717791,50.62,13.7,1375,400,13679,20326,936.681,0.72,0.75,4.95,0.773,0.017,5604,0
1654775677,24.57,53.17,1143,480,12851,19448,938.907,2.01,2.09,13.85,2.159,0.049,14334,1
1654776672,27.16,47.02,1118,426,12871,19443,938.826,1.97,2.05,13.58,2.118,0.048,15329,1
1654762415,13.69,56.07,17,400,13040,19932,939.803,0.3,0.31,2.06,0.321,0.007,1072,0
1654736083,14.623,51.15,115,400,13172,20055,939.62,0.93,0.96,6.37,0.994,0.022,2752,0
1654736065,14.838,46.13,88,400,13187,20075,939.623,0.99,1.03,6.8,1.061,0.024,2734,0
1654765779,19.88,54.05,74,400,13236,20140,939.675,2.5,2.6,17.21,2.684,0.061,4436,1
1655126906,9.738,48.81,184,451,12768,20541,937.321,1.62,1.69,11.17,1.742,0.039,2598,0
1655127302,20.827,43.16,202,462,12755,20516,937.364,1.79,1.86,12.32,1.92,0.043,2994,0
1655130014,11.739,16.82,670,400,13720,20535,936.707,0.8,0.83,5.47,0.854,0.019,5706,0
1655127038,15.698,43.98,153,411,12780,20564,937.336,2.25,2.34,15.52,2.419,0.055,2730,0
1654717624,56.83,11.49,4717,400,13416,19703,936.686,0.62,0.65,4.3,0.67,0.015,5437,0
1654750834,16.161,52.69,1166,403,12894,19440,938.753,1.56,1.62,10.72,1.672,0.038,17503,1
1654763077,18.79,48.62,22,400,13135,20036,939.608,0.74,0.76,5.06,0.789,0.018,1734,0
1654733560,22.937,56.27,0,400,12636,19703,939.811,0.06,0.11,0.28,0.123,0.05,229,0
1655124886,17.371,40.59,57,400,12833,20705,937.487,1.71,1.78,11.78,1.837,0.041,578,0
1654762503,16.75,49.43,17,400,13056,19945,939.793,0.38,0.4,2.63,0.41,0.009,1160,0
1655129782,-17.163,12.95,2132,400,13624,20137,936.699,0.84,0.87,5.77,0.9,0.02,5474,0
1655128635,20.692,29.99,8184,400,12945,19438,936.881,0.35,0.36,2.4,0.374,0.008,4327,0
1655129412,-15.783,22.86,60000,21221,10931,15658,936.815,11051.31,21695.48,50399.82,24076.066,10182.102,5104,0
1654761950,12.09,55.12,17,400,12847,19813,939.828,0.13,0.14,0.86,0.144,0.009,607,0
1654904035,33.86,16.43,0,400,13363,21073,930.929,0.71,0.74,4.91,0.766,0.017,1030,1
1654733585,23.206,49.45,1,400,12642,19698,939.805,0.09,0.17,0.47,0.185,0.07,254,0
1654713476,28.4,42.94,72,400,12794,20648,937.487,1.75,1.82,12.05,1.879,0.042,1289,0
1654717761,49.86,14.31,1674,400,13660,20253,936.679,0.91,0.95,6.27,0.977,0.022,5574,0
1655128278,15.256,73.08,1281,400,13336,20294,937.1,0.85,0.88,5.85,0.912,0.021,3970,0
1654777358,24.51,53.46,1096,408,12877,19444,938.786,2.23,2.31,15.32,2.39,0.054,16015,1
1655125427,-7.728,41.19,98,400,12784,20633,937.492,1.86,1.93,12.8,1.995,0.045,1119,0
1654713682,26.95,42.88,90,411,12772,20635,937.441,2.25,2.33,15.46,2.41,0.054,1495,0
1654748878,12.096,49.51,1115,410,12884,19443,938.827,1.38,1.43,9.47,1.477,0.033,15547,1
1654715402,28.52,43.19,194,414,12775,20525,937.336,1.74,1.81,11.96,1.865,0.042,3215,0
1654763108,16.13,55.4,36,400,13123,20015,939.608,0.79,0.82,5.46,0.851,0.019,1765,0
1654735793,17.966,53.17,14,400,13215,20148,939.643,1.25,1.3,8.63,1.346,0.03,2462,0
1655129653,-21.845,12.02,10920,400,13200,19314,936.709,46.05,52.09,306.25,54.506,5.242,5345,0
1654784867,26.2,51.8,1343,400,12982,19396,938.695,1.76,1.83,12.11,1.889,0.043,23524,1
1655127933,11.997,43.03,0,400,13288,21163,937.418,1.86,1.93,12.8,1.995,0.045,3625,0
1654764317,20.02,45.05,182,400,13138,19994,939.65,0.95,0.99,6.53,1.019,0.023,2974,0
1654716478,42.66,28.23,3649,400,13085,19727,936.877,0.69,0.72,4.75,0.741,0.017,4291,0
1654717325,57.18,19.08,60000,30884,10785,15496,936.776,11587.43,25933.38,44841.32,29053.707,13768.125,5138,0
1655128949,14.588,14.59,1555,400,13256,20228,936.828,1.16,1.2,7.95,1.24,0.028,4641,0
1654768975,18.6,55.1,297,400,13117,19971,939.452,0.32,0.33,2.21,0.345,0.008,7632,1
1654714745,28.6,42.73,158,422,12776,20566,937.314,1.81,1.88,12.45,1.941,0.044,2558,0
1654717801,50.5,13.7,1373,400,13663,20323,936.685,0.71,0.74,4.91,0.766,0.017,5614,0
1655125990,-4.499,46.21,103,419,12774,20614,937.378,1.92,2,13.25,2.066,0.047,1682,0
1655124566,27.079,45.75,43,404,12842,20749,937.571,2.04,2.12,14.03,2.189,0.049,258,0
1654717260,54.42,20.15,60000,10871,11330,16234,936.861,9180.32,13387.68,53512.05,14456.961,3959.367,5073,0
1655125980,-4.591,40.98,66,400,12792,20657,937.402,1.86,1.94,12.83,2,0.045,1672,0
1654735833,17.521,46.98,27,400,13215,20143,939.616,0.85,0.89,5.87,0.915,0.021,2502,0
1654757465,-11.351,47.67,1140,400,13040,19440,938.754,2.28,2.37,15.67,2.444,0.055,24134,1
1654713791,28.87,41.22,72,400,12789,20644,937.437,1.92,1.99,13.18,2.056,0.046,1604,0
1655124952,14.015,40.4,46,411,12816,20718,937.498,2.1,2.18,14.46,2.254,0.051,644,0
1654734633,26.728,52.56,0,400,13095,19974,939.72,0.41,0.42,2.8,0.436,0.01,1302,0
1654786007,26.12,51.82,1256,400,13003,19410,938.793,2.04,2.12,14.04,2.189,0.049,24664,1
1654734527,26.976,51.45,10,400,13069,19952,939.765,0.53,0.55,3.63,0.566,0.013,1196,0
1654715674,25.81,46.1,0,400,12988,20819,937.446,2.21,2.29,15.19,2.369,0.054,3487,0
1654733435,21.44,55.64,2,400,12536,19635,939.787,0.07,0.22,0.13,0.251,0.143,104,0
1654762411,13.8,55.4,19,400,13035,19925,939.793,0.31,0.32,2.15,0.335,0.008,1068,0
1654714002,25.85,47.67,137,405,12785,20582,937.415,2.24,2.33,15.45,2.409,0.054,1815,0
1654745435,17.589,52.4,1117,593,12817,19447,939.045,2.04,2.12,14.06,2.192,0.05,12104,1
1654714957,25.96,48.37,152,418,12775,20562,937.351,1.67,1.73,11.49,1.791,0.04,2770,0
1654784479,24.99,51.21,1385,421,12963,19375,938.716,1.79,1.86,12.33,1.923,0.043,23136,1
1654713167,26.1,47.19,74,400,12788,20673,937.529,2.33,2.42,16.05,2.502,0.057,980,0
1654715082,25.84,48.79,182,433,12765,20534,937.433,2.07,2.15,14.23,2.219,0.05,2895,0
1654713282,26.1,47.13,106,404,12779,20625,937.508,2.35,2.45,16.21,2.527,0.057,1095,0
1654757785,-2.615,50.08,1402,433,12979,19378,938.803,1.99,2.07,13.72,2.139,0.048,24454,1
1655128951,14.488,14,1302,400,13281,20295,936.834,1.13,1.17,7.77,1.211,0.027,4643,0
1654754513,0.004,53.23,1285,400,12962,19412,938.695,2.13,2.21,14.67,2.287,0.052,21182,1
1655127837,12.332,38.67,0,400,13209,21047,937.477,1.92,1.99,13.21,2.061,0.047,3529,0
1655126043,-4.163,43.06,115,429,12771,20608,937.404,1.82,1.89,12.54,1.955,0.044,1735,0
1654733944,26.038,56.36,0,400,12854,19822,939.844,0.13,0.14,0.92,0.143,0.003,613,0
1654734856,25.842,55.66,15,400,13109,20001,939.671,0.58,0.6,3.99,0.623,0.014,1525,0
1654736435,10.305,49.95,176,400,13148,20009,939.654,0.72,0.75,4.98,0.777,0.018,3104,0
1654716257,33.12,51.57,3034,400,13291,19857,936.967,0.53,0.55,3.67,0.572,0.013,4070,0
1654717273,55.36,20.11,60000,16472,11054,15812,936.805,8334.5,15389.98,40451.86,16994.852,6735.492,5086,0
1655129126,3.548,35.06,3252,400,13329,19848,936.876,0.68,0.7,4.65,0.726,0.016,4818,0
1655128450,18.374,50.29,6339,400,13100,19555,936.885,0.39,0.4,2.68,0.418,0.009,4142,0
1654762894,18.13,49.26,7,400,13123,20022,939.665,0.56,0.59,3.88,0.605,0.014,1551,0
1654712535,29.7,39.57,40,400,12842,20755,937.583,2.25,2.34,15.5,2.417,0.055,348,0
1654713351,27.82,46.44,102,400,12799,20630,937.494,1.9,1.97,13.06,2.037,0.046,1164,0
1654763673,19.03,47.09,39,400,13198,20124,939.595,1.03,1.07,7.08,1.104,0.025,2330,0
1654781109,27.06,47.61,1159,400,12935,19434,938.694,1.42,1.48,9.79,1.527,0.034,19766,1
1655125561,-9.267,40.71,87,415,12769,20636,937.487,2.32,2.41,15.99,2.494,0.056,1253,0
1655126012,-4.328,46.87,92,400,12803,20635,937.408,1.91,1.98,13.14,2.05,0.046,1704,0
1654716423,42.96,32.81,11573,442,12783,19228,936.883,0.4,0.41,2.74,0.428,0.01,4236,0
1654734327,27.115,50.04,12,400,13030,19940,939.742,0.17,0.18,1.18,0.184,0.004,996,0
1655125937,-5.063,47.13,107,402,12780,20617,937.435,1.61,1.67,11.06,1.724,0.039,1629,0
1654762664,17.41,49.2,0,400,13100,19992,939.718,0.49,0.51,3.39,0.528,0.012,1321,0
1654775639,26.94,47.63,1115,474,12863,19455,938.922,2.33,2.43,16.07,2.506,0.057,14296,1
1655126580,-3.506,41.27,128,400,12788,20590,937.331,1.81,1.88,12.45,1.941,0.044,2272,0
1654738137,-7.378,51.91,26,400,13258,20192,939.656,2.16,2.24,14.87,2.319,0.052,4806,1
1654712818,28.9,41.66,60,403,12819,20701,937.499,2.28,2.37,15.69,2.446,0.055,631,0
1654717162,48.96,27.22,60000,13756,11191,16383,936.856,6180.75,6607.9,42071.46,6856.391,330.691,4975,0
1654780454,25.96,47.38,1300,428,12911,19404,938.715,1.59,1.65,10.95,1.707,0.039,19111,1
1654735083,24.486,54.26,43,400,13121,20007,939.609,0.66,0.69,4.56,0.711,0.016,1752,0
1654716260,32.04,51.17,3243,400,13250,19796,936.972,0.46,0.47,3.14,0.49,0.011,4073,0
1655128771,20.156,23.67,21523,632,12691,18906,936.882,0.71,0.74,4.9,0.764,0.017,4463,0
1655129005,11.531,16.9,274,400,13478,20879,936.825,1.57,1.63,10.82,1.687,0.038,4697,0
1654762387,15.97,51.1,13,400,13036,19940,939.776,0.37,0.39,2.57,0.401,0.009,1044,0
1654735095,24.403,55.39,37,400,13124,20006,939.623,0.77,0.8,5.31,0.828,0.019,1764,0
1654715790,25.58,43.34,0,400,13311,21299,937.399,1.78,1.85,12.23,1.907,0.043,3603,0
1655127493,18.38,48.01,189,438,12769,20530,937.344,1.85,1.92,12.75,1.988,0.045,3185,0
1654717596,54.69,12.49,9636,400,13251,19398,936.698,0.84,0.88,5.81,0.907,0.02,5409,0
1655124320,20.746,44.47,24,457,12864,20755,937.565,2.35,2.44,16.17,2.522,0.057,12,0
1654761427,13.7,49.21,15,420,12536,19622,939.787,0.02,0.06,0.01,0.07,0.043,84,0
1655127100,17.939,43.56,141,416,12780,20569,937.413,1.59,1.65,10.91,1.701,0.038,2792,0
1654764188,20.92,46.13,107,400,13181,20070,939.64,1.11,1.15,7.64,1.192,0.027,2845,0
1654735566,20.357,54.15,0,400,13215,20135,939.617,0.81,0.84,5.57,0.869,0.02,2235,0
1654715549,26.26,47.59,216,441,12764,20502,937.455,1.68,1.74,11.53,1.798,0.041,3362,0
1655124905,16.43,43.45,89,412,12818,20678,937.503,2.23,2.31,15.32,2.388,0.054,597,0
1654763060,18.24,51.48,11,400,13146,20050,939.644,0.64,0.66,4.4,0.686,0.015,1717,0
1654783599,24.38,53.98,1406,406,12961,19388,938.718,2.08,2.16,14.29,2.229,0.05,22256,1
1654712761,29.11,40.99,54,400,12832,20707,937.488,1.77,1.84,12.2,1.903,0.043,574,0
1655126336,-5.126,41.37,121,401,12788,20588,937.343,1.82,1.89,12.53,1.954,0.044,2028,0
1655128350,16.529,61.56,2542,400,13335,19980,936.925,1.06,1.1,7.29,1.137,0.026,4042,0
1654713829,25.81,47.9,94,400,12781,20623,937.417,1.75,1.82,12.05,1.879,0.042,1642,0
1654712907,26.88,44.89,95,464,12773,20666,937.539,2.4,2.49,16.49,2.571,0.058,720,0
1654774511,27.15,46.89,1126,543,12836,19451,938.885,1.76,1.83,12.1,1.887,0.043,13168,1
1654717572,57.91,11.25,11304,400,13182,19294,936.709,8.34,8.67,57.43,8.956,0.202,5385,0
1655126606,-2.889,48.14,142,400,12790,20582,937.316,1.9,1.97,13.06,2.037,0.046,2298,0
1654761613,11.23,55.55,22,400,12637,19694,939.797,0.15,0.26,0.82,0.284,0.099,270,0
1654780552,26.63,49.11,1193,400,12924,19427,938.682,1.83,1.9,12.58,1.962,0.044,19209,1
1654733999,26.31,55.59,14,400,12887,19841,939.801,0.21,0.22,1.47,0.229,0.005,668,0
1655126092,-4.08,41.39,97,406,12788,20616,937.402,1.86,1.93,12.8,1.996,0.045,1784,0
1655127670,14.643,47.59,216,441,12764,20502,937.455,1.68,1.74,11.53,1.798,0.041,3362,0
1655128232,14.519,56.89,178,400,13284,20979,937.048,1.83,1.9,12.56,1.959,0.044,3924,0
1654762490,16.41,50.87,13,400,13061,19947,939.746,0.36,0.37,2.48,0.387,0.009,1147,0
1654733824,25.3,53.81,18,400,12766,19769,939.821,0.26,0.27,1.79,0.279,0.006,493,0
1655124464,26.359,39.57,48,424,12850,20742,937.576,2.44,2.53,16.77,2.615,0.059,156,0
1654779702,24.47,53.8,1233,418,12902,19410,938.739,1.58,1.65,10.9,1.7,0.038,18359,1
1655125581,-9.272,47.11,101,400,12781,20628,937.452,2.22,2.31,15.28,2.383,0.054,1273,0
1655124707,24.592,40.27,76,401,12831,20702,937.545,2.01,2.09,13.83,2.156,0.049,399,0
1654716644,48.75,23.15,19607,643,12685,18944,936.876,0.82,0.85,5.63,0.879,0.02,4457,0
1655127846,12.272,42.22,0,400,13216,21111,937.48,1.67,1.73,11.48,1.79,0.04,3538,0
1654713019,29.37,40.29,92,415,12791,20669,937.564,2.31,2.4,15.9,2.479,0.056,832,0
1654784209,26.37,50.48,1343,400,12973,19390,938.721,1.74,1.81,11.99,1.87,0.042,22866,1
1654713974,28.87,41.24,118,404,12779,20601,937.402,1.95,2.03,13.43,2.095,0.047,1787,0
1654773720,26.85,47.41,1088,569,12824,19456,938.974,1.88,1.96,12.96,2.021,0.046,12377,1
1654763131,18.91,48.32,32,400,13131,20019,939.614,0.75,0.78,5.15,0.803,0.018,1788,0
1654715448,25.77,49.33,192,445,12765,20510,937.383,1.83,1.9,12.6,1.964,0.044,3261,0
1654712527,29.53,40,39,400,12837,20737,937.569,2.07,2.15,14.25,2.223,0.05,340,0
1654737504,-2.268,47.09,116,400,13233,20106,939.612,2.15,2.24,14.82,2.311,0.052,4173,1
1654761521,13.07,54.41,0,408,12597,19685,939.809,0,0,0,0,0,178,0
1655126957,12.169,48.28,153,431,12776,20575,937.365,1.78,1.85,12.27,1.913,0.043,2649,0
1654764110,18.14,52.52,116,400,13173,20046,939.613,1.06,1.1,7.32,1.141,0.026,2767,0
1655129773,-17.72,12.9,3323,400,13459,19832,936.696,0.74,0.76,5.06,0.789,0.018,5465,0
1654783241,24.33,54.08,1348,400,12961,19392,938.737,1.86,1.93,12.78,1.993,0.045,21898,1
1654733895,25.761,56.65,10,400,12823,19800,939.835,0.11,0.12,0.77,0.13,0.009,564,0
1654736472,9.843,45.56,176,400,13157,20004,939.616,0.78,0.81,5.39,0.84,0.019,3141,0
1655129448,-17.592,19.21,60000,28916,10825,15557,936.774,12371.2,30350.57,41183.39,34203.84,17284.391,5140,0
1654762350,13.8,53.41,20,400,13025,19927,939.744,0.31,0.32,2.12,0.331,0.007,1007,0
1655128799,19.694,21.08,25386,661,12674,18857,936.922,0.74,0.77,5.12,0.799,0.018,4491,0
1654904140,33.65,16.87,0,642,13203,20972,930.905,1.13,1.17,7.78,1.213,0.027,1135,1
1655127460,19.012,43.74,196,422,12772,20520,937.336,1.71,1.77,11.74,1.83,0.041,3152,0
1654775336,26.84,47.94,1040,476,12864,19474,938.92,1.58,1.64,10.86,1.693,0.038,13993,1
1654770777,19.98,64.55,636,559,12859,19619,939.196,3.01,3.12,20.7,3.227,0.073,9434,1
1654735216,23.503,54.47,44,400,13134,20002,939.621,0.79,0.82,5.43,0.846,0.019,1885,0
1654765814,22.48,47.56,54,400,13257,20160,939.658,2.32,2.41,15.95,2.488,0.056,4471,1
1654713809,26.32,46.19,102,404,12776,20613,937.439,1.71,1.78,11.76,1.834,0.041,1622,0
1654715361,27.09,43.19,216,459,12750,20497,937.397,1.91,1.98,13.12,2.046,0.046,3174,0
1654781603,24.79,52.44,1321,418,12926,19401,938.72,1.59,1.66,10.97,1.711,0.039,20260,1
1655129201,-1.863,28.53,60000,5583,11584,17082,936.881,1495.64,1553.92,10293.89,1605.21,36.255,4893,0
1654762673,15.34,51.71,13,400,13086,19975,939.724,0.51,0.53,3.53,0.551,0.012,1330,0
1654740216,-5.694,55.37,226,400,13137,20039,939.6,0.45,0.47,3.1,0.484,0.011,6885,1
1654735519,20.821,49.79,0,400,13195,20121,939.613,0.86,0.89,5.91,0.922,0.021,2188,0
1654737391,-1.102,51.01,134,400,13225,20078,939.63,1.96,2.04,13.51,2.106,0.048,4060,1
1654712780,28.11,40.03,81,415,12815,20686,937.522,2.31,2.4,15.93,2.484,0.056,593,0
1655129889,-7.516,14.53,1457,400,13697,20305,936.656,0.83,0.86,5.7,0.888,0.02,5581,0
1655128619,20.6,27.2,6009,400,13022,19567,936.865,0.56,0.58,3.85,0.6,0.014,4311,0
1655126202,-4.438,42.24,127,400,12784,20590,937.378,1.95,2.03,13.44,2.095,0.047,1894,0
1654715892,27.42,39.03,0,400,13411,21286,937.397,2,2.08,13.8,2.152,0.049,3705,0
1655126271,-4.822,41.63,114,400,12791,20597,937.346,1.85,1.93,12.75,1.989,0.045,1963,0
1654770460,20.94,51.22,360,400,13060,19907,939.278,0.35,0.36,2.4,0.375,0.008,9117,1
1654761990,14.68,50.32,10,400,12879,19843,939.813,0.29,0.3,1.98,0.309,0.007,647,0
1654713027,26.78,45.07,87,412,12772,20647,937.553,2.09,2.18,14.41,2.247,0.051,840,0
1654712861,26.39,46.5,70,456,12785,20685,937.488,2.31,2.4,15.88,2.477,0.056,674,0
1654714184,25.79,47.96,131,414,12779,20595,937.343,1.99,2.07,13.73,2.14,0.048,1997,0
1655127073,17.024,47.82,159,435,12771,20564,937.354,1.49,1.55,10.24,1.596,0.036,2765,0
1655128198,14.021,40.08,175,400,13220,20978,937.065,1.89,1.97,13.04,2.033,0.046,3890,0
1654781827,26.99,47.26,1205,400,12969,19434,938.749,2.03,2.11,13.95,2.175,0.049,20484,1
1654762600,16.99,49.74,15,400,13081,19954,939.716,0.48,0.5,3.28,0.511,0.012,1257,0
